x,y,z,timestamp,Beacon1,Beacon2
1801,3435,134,2025.03.05-21.22.00,-87,-83
1788,3448,134,2025.03.05-21.22.00,-87,-84
1775,3457,134,2025.03.05-21.22.00,-93,-84
1759,3461,135,2025.03.05-21.22.00,-90,-87
1743,3462,138,2025.03.05-21.22.00,-93,-89
1728,3460,142,2025.03.05-21.22.00,-91,-89
1715,3456,147,2025.03.05-21.22.00,-90,-89
1698,3458,151,2025.03.05-21.22.00,-90,-88
1682,3460,154,2025.03.05-21.22.00,-92,-89
1666,3460,155,2025.03.05-21.22.00,-93,-89
1651,3460,154,2025.03.05-21.22.00,-92,-89
1636,3460,150,2025.03.05-21.22.00,-93,-90
1622,3461,144,2025.03.05-21.22.00,-93,-88
1610,3461,137,2025.03.05-21.22.00,-91,-90
1600,3460,131,2025.03.05-21.22.00,-93,-85
1593,3457,124,2025.03.05-21.22.01,-87,-85
1584,3453,121,2025.03.05-21.22.01,-85,-85
1572,3448,123,2025.03.05-21.22.01,-87,-85
1559,3448,125,2025.03.05-21.22.01,-87,-85
1547,3450,128,2025.03.05-21.22.01,-87,-86
1534,3453,132,2025.03.05-21.22.01,-87,-86
1518,3457,135,2025.03.05-21.22.01,-85,-86
1501,3462,135,2025.03.05-21.22.01,-87,-86
1484,3466,135,2025.03.05-21.22.01,-90,-86
1466,3468,134,2025.03.05-21.22.01,-94,-86
1449,3468,134,2025.03.05-21.22.01,-91,-86
1433,3465,134,2025.03.05-21.22.01,-91,-89
1417,3461,135,2025.03.05-21.22.01,-93,-89
1401,3455,138,2025.03.05-21.22.01,-92,-89
1385,3449,142,2025.03.05-21.22.01,-93,-89
1370,3442,147,2025.03.05-21.22.01,-92,-89
1356,3435,151,2025.03.05-21.22.01,-91,-89
1344,3428,154,2025.03.05-21.22.01,-91,-89
1344,3419,153,2025.03.05-21.22.01,-91,-89
1345,3411,153,2025.03.05-21.22.01,-90,-89
1346,3402,150,2025.03.05-21.22.01,-90,-89
1347,3394,144,2025.03.05-21.22.01,-91,-89
1349,3386,138,2025.03.05-21.22.01,-91,-89
1351,3378,131,2025.03.05-21.22.01,-90,-89
1354,3371,124,2025.03.05-21.22.01,-90,-87
1356,3362,121,2025.03.05-21.22.01,-90,-87
1355,3350,122,2025.03.05-21.22.01,-91,-87
1352,3338,125,2025.03.05-21.22.01,-89,-87
1345,3327,128,2025.03.05-21.22.01,-90,-87
1336,3315,131,2025.03.05-21.22.01,-89,-87
1324,3302,135,2025.03.05-21.22.01,-89,-87
1311,3289,135,2025.03.05-21.22.01,-89,-87
1297,3276,135,2025.03.05-21.22.01,-89,-87
1279,3264,134,2025.03.05-21.22.01,-89,-87
1258,3255,134,2025.03.05-21.22.01,-89,-87
1235,3252,134,2025.03.05-21.22.01,-90,-87
1213,3252,135,2025.03.05-21.22.01,-91,-87
1193,3250,138,2025.03.05-21.22.01,-91,-92
1174,3250,142,2025.03.05-21.22.01,-91,-88
1156,3253,147,2025.03.05-21.22.01,-92,-94
1140,3256,151,2025.03.05-21.22.02,-92,-94
1125,3258,154,2025.03.05-21.22.02,-92,-94
1110,3261,155,2025.03.05-21.22.02,-92,-94
1096,3263,154,2025.03.05-21.22.02,-93,-94
1082,3264,150,2025.03.05-21.22.02,-93,-88
1069,3264,144,2025.03.05-21.22.02,-95,-89
1057,3263,138,2025.03.05-21.22.02,-98,-89
1048,3261,131,2025.03.05-21.22.02,-98,-89
1043,3258,124,2025.03.05-21.22.02,-89,-89
1039,3254,121,2025.03.05-21.22.02,-96,-89
1031,3249,122,2025.03.05-21.22.02,-95,-89
1025,3248,125,2025.03.05-21.22.02,-92,-89
1016,3247,128,2025.03.05-21.22.02,-93,-89
1005,3246,131,2025.03.05-21.22.02,-99,-89
991,3240,135,2025.03.05-21.22.02,-94,-89
978,3230,135,2025.03.05-21.22.02,-100,-89
965,3217,135,2025.03.05-21.22.02,-94,-92
954,3201,134,2025.03.05-21.22.02,-100,-95
944,3185,134,2025.03.05-21.22.02,-100,-91
936,3167,134,2025.03.05-21.22.02,-98,-93
927,3150,135,2025.03.05-21.22.02,-100,-93
919,3132,138,2025.03.05-21.22.02,-99,-99
909,3115,142,2025.03.05-21.22.02,-99,-100
900,3099,147,2025.03.05-21.22.02,-99,-100
891,3085,151,2025.03.05-21.22.02,-95,-100
883,3072,154,2025.03.05-21.22.02,-98,-100
875,3058,155,2025.03.05-21.22.02,-98,-100
869,3045,154,2025.03.05-21.22.02,-98,-100
863,3032,150,2025.03.05-21.22.02,-97,-100
858,3020,144,2025.03.05-21.22.02,-97,-100
854,3009,138,2025.03.05-21.22.02,-96,-100
851,3000,131,2025.03.05-21.22.02,-94,-97
851,2993,124,2025.03.05-21.22.02,-93,-95
852,2985,121,2025.03.05-21.22.02,-91,-94
852,2973,122,2025.03.05-21.22.02,-92,-94
849,2962,125,2025.03.05-21.22.02,-93,-95
846,2960,128,2025.03.05-21.22.02,-95,-96
841,2964,129,2025.03.05-21.22.02,-100,-98
836,2967,129,2025.03.05-21.22.02,-98,-97
830,2969,127,2025.03.05-21.22.02,-96,-98
825,2973,123,2025.03.05-21.22.03,-95,-98
824,2976,120,2025.03.05-21.22.03,-95,-98
825,2975,119,2025.03.05-21.22.03,-94,-98
829,2974,118,2025.03.05-21.22.03,-95,-98
831,2973,119,2025.03.05-21.22.03,-95,-98
831,2971,120,2025.03.05-21.22.03,-100,-98
832,2970,121,2025.03.05-21.22.03,-100,-98
832,2970,123,2025.03.05-21.22.03,-100,-98
832,2971,124,2025.03.05-21.22.03,-97,-92
831,2971,124,2025.03.05-21.22.03,-97,-98
831,2971,124,2025.03.05-21.22.03,-97,-98
831,2971,124,2025.03.05-21.22.03,-97,-98
831,2971,124,2025.03.05-21.22.03,-97,-98
831,2971,124,2025.03.05-21.22.03,-97,-98
831,2971,124,2025.03.05-21.22.03,-97,-98
831,2972,123,2025.03.05-21.22.03,-92,-95
831,2977,122,2025.03.05-21.22.03,-100,-98
831,2977,122,2025.03.05-21.22.03,-100,-98
834,2976,123,2025.03.05-21.22.03,-96,-98
840,2976,125,2025.03.05-21.22.03,-100,-96
849,2978,129,2025.03.05-21.22.03,-96,-96
860,2982,138,2025.03.05-21.22.03,-96,-96
870,2992,146,2025.03.05-21.22.03,-97,-96
877,3004,152,2025.03.05-21.22.03,-98,-96
882,3017,155,2025.03.05-21.22.03,-95,-96
888,3032,154,2025.03.05-21.22.03,-98,-100
896,3043,151,2025.03.05-21.22.03,-95,-98
907,3050,146,2025.03.05-21.22.03,-95,-98
917,3057,139,2025.03.05-21.22.03,-99,-100
924,3064,133,2025.03.05-21.22.03,-95,-100
929,3070,126,2025.03.05-21.22.03,-99,-100
932,3076,121,2025.03.05-21.22.03,-95,-100
939,3086,122,2025.03.05-21.22.03,-95,-97
946,3095,124,2025.03.05-21.22.03,-92,-94
956,3102,127,2025.03.05-21.22.03,-94,-97
967,3109,130,2025.03.05-21.22.03,-92,-97
981,3117,134,2025.03.05-21.22.03,-92,-97
996,3125,135,2025.03.05-21.22.03,-100,-100
1011,3134,136,2025.03.05-21.22.03,-96,-94
1020,3139,132,2025.03.05-21.22.03,-94,-95
1025,3143,128,2025.03.05-21.22.04,-99,-95
1025,3146,124,2025.03.05-21.22.04,-100,-89
1029,3151,126,2025.03.05-21.22.04,-97,-89
1029,3152,127,2025.03.05-21.22.04,-95,-89
1025,3150,127,2025.03.05-21.22.04,-100,-89
1019,3148,125,2025.03.05-21.22.04,-94,-89
1011,3145,124,2025.03.05-21.22.04,-93,-95
1003,3141,124,2025.03.05-21.22.04,-94,-96
999,3139,124,2025.03.05-21.22.04,-98,-96
999,3139,124,2025.03.05-21.22.04,-98,-96
999,3139,124,2025.03.05-21.22.04,-98,-96
999,3139,124,2025.03.05-21.22.04,-98,-96
999,3138,124,2025.03.05-21.22.04,-98,-96
999,3138,124,2025.03.05-21.22.04,-98,-96
999,3138,124,2025.03.05-21.22.04,-98,-96
999,3138,124,2025.03.05-21.22.04,-98,-95
998,3138,124,2025.03.05-21.22.04,-98,-95
998,3138,125,2025.03.05-21.22.04,-94,-98
998,3138,125,2025.03.05-21.22.04,-94,-98
998,3138,125,2025.03.05-21.22.04,-94,-98
998,3138,125,2025.03.05-21.22.04,-94,-98
998,3138,125,2025.03.05-21.22.04,-94,-98
998,3138,125,2025.03.05-21.22.04,-94,-98
998,3138,125,2025.03.05-21.22.04,-94,-98
998,3138,125,2025.03.05-21.22.04,-94,-98
998,3138,125,2025.03.05-21.22.04,-94,-98
998,3138,125,2025.03.05-21.22.04,-94,-98
998,3138,125,2025.03.05-21.22.04,-94,-98
998,3138,125,2025.03.05-21.22.04,-94,-98
998,3138,125,2025.03.05-21.22.04,-94,-98
999,3137,124,2025.03.05-21.22.05,-96,-100
999,3137,124,2025.03.05-21.22.05,-96,-100
999,3137,124,2025.03.05-21.22.05,-96,-100
999,3137,124,2025.03.05-21.22.05,-96,-100
999,3137,124,2025.03.05-21.22.05,-96,-100
999,3137,124,2025.03.05-21.22.05,-96,-100
999,3137,124,2025.03.05-21.22.05,-96,-100
999,3137,124,2025.03.05-21.22.05,-96,-100
999,3137,124,2025.03.05-21.22.05,-96,-100
999,3137,124,2025.03.05-21.22.05,-96,-100
999,3137,124,2025.03.05-21.22.05,-96,-100
999,3137,124,2025.03.05-21.22.05,-96,-100
999,3137,124,2025.03.05-21.22.05,-96,-100
999,3137,124,2025.03.05-21.22.05,-96,-100
1000,3137,125,2025.03.05-21.22.05,-98,-100
1000,3137,125,2025.03.05-21.22.05,-98,-100
1000,3137,125,2025.03.05-21.22.05,-98,-100
1000,3137,125,2025.03.05-21.22.05,-98,-100
1000,3137,125,2025.03.05-21.22.05,-98,-100
1000,3137,125,2025.03.05-21.22.05,-98,-100
1000,3137,125,2025.03.05-21.22.05,-98,-100
1000,3137,125,2025.03.05-21.22.05,-98,-100
1000,3137,125,2025.03.05-21.22.05,-98,-100
1000,3137,125,2025.03.05-21.22.05,-98,-100
1000,3137,125,2025.03.05-21.22.05,-98,-100
1000,3137,125,2025.03.05-21.22.05,-98,-100
1000,3137,125,2025.03.05-21.22.05,-98,-100
1000,3137,125,2025.03.05-21.22.05,-96,-100
1000,3137,125,2025.03.05-21.22.05,-96,-100
1000,3137,125,2025.03.05-21.22.05,-96,-100
1000,3137,125,2025.03.05-21.22.05,-96,-100
1000,3137,125,2025.03.05-21.22.05,-96,-100
1000,3137,125,2025.03.05-21.22.05,-96,-100
1000,3137,125,2025.03.05-21.22.05,-96,-100
1000,3137,125,2025.03.05-21.22.05,-96,-100
1000,3137,125,2025.03.05-21.22.05,-96,-100
1000,3137,125,2025.03.05-21.22.05,-96,-100
1000,3137,125,2025.03.05-21.22.05,-96,-100
1000,3137,125,2025.03.05-21.22.05,-96,-100
1000,3137,125,2025.03.05-21.22.05,-96,-100
1000,3138,125,2025.03.05-21.22.06,-98,-96
1000,3138,125,2025.03.05-21.22.06,-98,-96
1000,3138,125,2025.03.05-21.22.06,-98,-96
1000,3138,125,2025.03.05-21.22.06,-98,-96
1000,3138,125,2025.03.05-21.22.06,-98,-96
1000,3138,125,2025.03.05-21.22.06,-98,-96
1000,3138,125,2025.03.05-21.22.06,-98,-96
1000,3138,125,2025.03.05-21.22.06,-98,-96
1000,3138,125,2025.03.05-21.22.06,-98,-96
1000,3138,125,2025.03.05-21.22.06,-98,-96
1000,3138,125,2025.03.05-21.22.06,-98,-96
1000,3138,125,2025.03.05-21.22.06,-98,-96
1000,3138,125,2025.03.05-21.22.06,-98,-96
1000,3138,125,2025.03.05-21.22.06,-98,-96
999,3139,124,2025.03.05-21.22.06,-98,-100
999,3139,124,2025.03.05-21.22.06,-98,-100
999,3139,124,2025.03.05-21.22.06,-98,-100
999,3139,124,2025.03.05-21.22.06,-98,-100
999,3139,124,2025.03.05-21.22.06,-98,-100
999,3139,124,2025.03.05-21.22.06,-98,-100
999,3139,124,2025.03.05-21.22.06,-98,-100
999,3139,124,2025.03.05-21.22.06,-98,-100
999,3139,124,2025.03.05-21.22.06,-98,-100
999,3139,124,2025.03.05-21.22.06,-98,-100
999,3139,124,2025.03.05-21.22.06,-98,-100
999,3139,124,2025.03.05-21.22.06,-98,-100
999,3139,124,2025.03.05-21.22.06,-98,-100
999,3139,124,2025.03.05-21.22.06,-98,-96
999,3139,124,2025.03.05-21.22.06,-98,-96
999,3139,124,2025.03.05-21.22.06,-98,-96
999,3139,124,2025.03.05-21.22.06,-98,-96
999,3139,124,2025.03.05-21.22.06,-98,-96
999,3139,124,2025.03.05-21.22.06,-98,-96
999,3139,124,2025.03.05-21.22.06,-98,-96
999,3139,124,2025.03.05-21.22.06,-98,-96
999,3139,124,2025.03.05-21.22.06,-98,-96
999,3139,124,2025.03.05-21.22.06,-98,-96
999,3139,124,2025.03.05-21.22.06,-98,-96
999,3139,124,2025.03.05-21.22.06,-98,-96
999,3139,124,2025.03.05-21.22.06,-98,-96
999,3139,124,2025.03.05-21.22.06,-98,-96
998,3138,124,2025.03.05-21.22.07,-98,-95
998,3138,124,2025.03.05-21.22.07,-98,-95
998,3138,124,2025.03.05-21.22.07,-98,-95
998,3138,124,2025.03.05-21.22.07,-98,-95
998,3138,124,2025.03.05-21.22.07,-98,-95
998,3138,124,2025.03.05-21.22.07,-98,-95
998,3138,124,2025.03.05-21.22.07,-98,-95
998,3138,124,2025.03.05-21.22.07,-98,-95
998,3138,124,2025.03.05-21.22.07,-98,-95
998,3138,124,2025.03.05-21.22.07,-98,-95
998,3138,124,2025.03.05-21.22.07,-98,-95
998,3138,124,2025.03.05-21.22.07,-98,-95
998,3138,124,2025.03.05-21.22.07,-98,-95
998,3138,125,2025.03.05-21.22.07,-95,-98
998,3138,125,2025.03.05-21.22.07,-95,-98
998,3138,125,2025.03.05-21.22.07,-95,-98
998,3138,125,2025.03.05-21.22.07,-95,-98
998,3138,125,2025.03.05-21.22.07,-95,-98
998,3138,125,2025.03.05-21.22.07,-95,-98
998,3138,125,2025.03.05-21.22.07,-95,-98
998,3138,125,2025.03.05-21.22.07,-95,-98
998,3138,125,2025.03.05-21.22.07,-95,-98
998,3138,125,2025.03.05-21.22.07,-95,-98
998,3138,125,2025.03.05-21.22.07,-95,-98
998,3138,125,2025.03.05-21.22.07,-95,-98
998,3138,125,2025.03.05-21.22.07,-95,-98
999,3137,124,2025.03.05-21.22.07,-97,-100
999,3137,124,2025.03.05-21.22.07,-97,-100
999,3137,124,2025.03.05-21.22.07,-97,-100
999,3137,124,2025.03.05-21.22.07,-97,-100
999,3137,124,2025.03.05-21.22.07,-97,-100
999,3137,124,2025.03.05-21.22.07,-97,-100
999,3137,124,2025.03.05-21.22.07,-97,-100
999,3137,124,2025.03.05-21.22.07,-97,-100
999,3137,124,2025.03.05-21.22.07,-97,-100
999,3137,124,2025.03.05-21.22.07,-97,-100
999,3137,124,2025.03.05-21.22.07,-97,-100
999,3137,124,2025.03.05-21.22.07,-97,-100
999,3137,124,2025.03.05-21.22.07,-97,-100
999,3137,124,2025.03.05-21.22.07,-97,-100
1000,3137,125,2025.03.05-21.22.09,-98,-100
1000,3137,125,2025.03.05-21.22.09,-98,-100
1000,3137,125,2025.03.05-21.22.09,-98,-100
1000,3137,125,2025.03.05-21.22.09,-98,-100
1000,3137,125,2025.03.05-21.22.09,-98,-100
1000,3137,125,2025.03.05-21.22.09,-98,-100
1000,3137,125,2025.03.05-21.22.09,-98,-100
1000,3137,125,2025.03.05-21.22.09,-98,-100
1000,3137,125,2025.03.05-21.22.09,-98,-100
1000,3137,125,2025.03.05-21.22.09,-98,-100
1000,3137,125,2025.03.05-21.22.09,-98,-100
1000,3137,125,2025.03.05-21.22.09,-98,-100
1000,3137,125,2025.03.05-21.22.09,-98,-100
1000,3137,125,2025.03.05-21.22.09,-98,-100
1000,3137,125,2025.03.05-21.22.09,-98,-100
1000,3137,125,2025.03.05-21.22.09,-98,-100
1000,3138,125,2025.03.05-21.22.10,-95,-100
1000,3138,125,2025.03.05-21.22.10,-95,-100
1000,3138,125,2025.03.05-21.22.10,-95,-100
1000,3138,125,2025.03.05-21.22.10,-95,-100
1000,3138,125,2025.03.05-21.22.10,-95,-100
1000,3138,125,2025.03.05-21.22.10,-95,-100
1000,3138,125,2025.03.05-21.22.10,-95,-100
1000,3138,125,2025.03.05-21.22.10,-95,-100
1000,3138,125,2025.03.05-21.22.10,-95,-100
1000,3138,125,2025.03.05-21.22.10,-95,-100
1000,3138,125,2025.03.05-21.22.10,-95,-100
1000,3138,125,2025.03.05-21.22.10,-95,-100
1000,3138,125,2025.03.05-21.22.10,-95,-100
999,3139,124,2025.03.05-21.22.10,-98,-100
999,3139,124,2025.03.05-21.22.10,-98,-100
999,3139,124,2025.03.05-21.22.10,-98,-100
999,3139,124,2025.03.05-21.22.10,-98,-100
999,3139,124,2025.03.05-21.22.10,-98,-100
999,3139,124,2025.03.05-21.22.10,-98,-100
999,3139,124,2025.03.05-21.22.10,-98,-100
999,3139,124,2025.03.05-21.22.10,-98,-100
999,3139,124,2025.03.05-21.22.10,-98,-100
999,3139,124,2025.03.05-21.22.10,-98,-100
999,3139,124,2025.03.05-21.22.10,-98,-100
999,3139,124,2025.03.05-21.22.10,-98,-100
999,3139,124,2025.03.05-21.22.10,-98,-100
999,3139,124,2025.03.05-21.22.10,-98,-100
999,3139,124,2025.03.05-21.22.10,-95,-100
999,3139,124,2025.03.05-21.22.10,-95,-100
999,3139,124,2025.03.05-21.22.10,-95,-100
999,3139,124,2025.03.05-21.22.10,-95,-100
999,3139,124,2025.03.05-21.22.10,-95,-100
999,3139,124,2025.03.05-21.22.10,-95,-100
999,3139,124,2025.03.05-21.22.10,-95,-100
999,3139,124,2025.03.05-21.22.10,-95,-100
999,3139,124,2025.03.05-21.22.10,-95,-100
999,3139,124,2025.03.05-21.22.10,-95,-100
999,3139,124,2025.03.05-21.22.10,-95,-100
999,3139,124,2025.03.05-21.22.10,-95,-100
999,3139,124,2025.03.05-21.22.10,-95,-100
999,3139,124,2025.03.05-21.22.11,-98,-96
999,3139,124,2025.03.05-21.22.11,-98,-96
999,3139,124,2025.03.05-21.22.11,-98,-96
999,3139,124,2025.03.05-21.22.11,-98,-96
999,3139,124,2025.03.05-21.22.11,-98,-96
999,3139,124,2025.03.05-21.22.11,-98,-96
999,3139,124,2025.03.05-21.22.11,-98,-96
999,3139,124,2025.03.05-21.22.11,-98,-96
999,3139,124,2025.03.05-21.22.11,-98,-96
999,3139,124,2025.03.05-21.22.11,-98,-96
999,3139,124,2025.03.05-21.22.11,-98,-96
999,3139,124,2025.03.05-21.22.11,-98,-96
999,3139,124,2025.03.05-21.22.11,-98,-96
998,3138,124,2025.03.05-21.22.11,-93,-98
998,3138,124,2025.03.05-21.22.11,-93,-98
998,3138,124,2025.03.05-21.22.11,-93,-98
998,3138,124,2025.03.05-21.22.11,-93,-98
998,3138,124,2025.03.05-21.22.11,-93,-98
998,3138,124,2025.03.05-21.22.11,-93,-98
998,3138,124,2025.03.05-21.22.11,-93,-98
998,3138,124,2025.03.05-21.22.11,-93,-98
998,3138,124,2025.03.05-21.22.11,-93,-98
998,3138,124,2025.03.05-21.22.11,-93,-98
998,3138,124,2025.03.05-21.22.11,-93,-98
998,3138,124,2025.03.05-21.22.11,-93,-98
998,3138,124,2025.03.05-21.22.11,-93,-98
998,3138,124,2025.03.05-21.22.11,-93,-98
998,3137,124,2025.03.05-21.22.11,-95,-100
998,3137,124,2025.03.05-21.22.11,-95,-100
998,3137,124,2025.03.05-21.22.11,-95,-100
998,3137,124,2025.03.05-21.22.11,-95,-100
998,3137,124,2025.03.05-21.22.11,-95,-100
998,3137,124,2025.03.05-21.22.11,-95,-100
998,3137,124,2025.03.05-21.22.11,-95,-100
998,3137,124,2025.03.05-21.22.11,-95,-100
998,3137,124,2025.03.05-21.22.11,-95,-100
998,3137,124,2025.03.05-21.22.11,-95,-100
998,3137,124,2025.03.05-21.22.11,-95,-100
998,3137,124,2025.03.05-21.22.11,-95,-100
998,3137,124,2025.03.05-21.22.11,-95,-100
999,3137,124,2025.03.05-21.22.12,-98,-100
999,3137,124,2025.03.05-21.22.12,-98,-100
999,3137,124,2025.03.05-21.22.12,-98,-100
999,3137,124,2025.03.05-21.22.12,-98,-100
999,3137,124,2025.03.05-21.22.12,-98,-100
999,3137,124,2025.03.05-21.22.12,-98,-100
999,3137,124,2025.03.05-21.22.12,-98,-100
999,3137,124,2025.03.05-21.22.12,-98,-100
999,3137,124,2025.03.05-21.22.12,-98,-100
999,3137,124,2025.03.05-21.22.12,-98,-100
999,3137,124,2025.03.05-21.22.12,-98,-100
999,3137,124,2025.03.05-21.22.12,-98,-100
999,3137,124,2025.03.05-21.22.12,-98,-100
999,3137,124,2025.03.05-21.22.12,-98,-100
999,3137,124,2025.03.05-21.22.12,-98,-100
999,3137,124,2025.03.05-21.22.12,-98,-100
1000,3137,125,2025.03.05-21.22.16,-96,-100
1000,3137,125,2025.03.05-21.22.16,-96,-100
1000,3137,125,2025.03.05-21.22.16,-96,-100
1000,3137,125,2025.03.05-21.22.16,-96,-100
1000,3137,125,2025.03.05-21.22.16,-96,-100
1000,3137,125,2025.03.05-21.22.16,-96,-100
1000,3137,125,2025.03.05-21.22.16,-96,-100
1000,3137,125,2025.03.05-21.22.16,-96,-100
1000,3137,125,2025.03.05-21.22.16,-96,-100
1000,3137,125,2025.03.05-21.22.16,-96,-100
1000,3137,125,2025.03.05-21.22.16,-96,-100
1000,3137,125,2025.03.05-21.22.16,-96,-100
1000,3137,125,2025.03.05-21.22.16,-96,-100
1000,3137,125,2025.03.05-21.22.16,-96,-100
1000,3137,125,2025.03.05-21.22.16,-96,-100
1000,3137,125,2025.03.05-21.22.16,-96,-100
1000,3138,125,2025.03.05-21.22.16,-94,-98
1000,3138,125,2025.03.05-21.22.16,-94,-98
1000,3138,125,2025.03.05-21.22.16,-94,-98
1000,3138,125,2025.03.05-21.22.16,-94,-98
1000,3138,125,2025.03.05-21.22.16,-94,-98
1000,3138,125,2025.03.05-21.22.16,-94,-98
1000,3138,125,2025.03.05-21.22.16,-94,-98
1000,3138,125,2025.03.05-21.22.16,-94,-98
1000,3138,125,2025.03.05-21.22.16,-94,-98
1000,3138,125,2025.03.05-21.22.16,-94,-98
1000,3138,125,2025.03.05-21.22.16,-94,-98
1000,3138,125,2025.03.05-21.22.16,-94,-98
1000,3138,125,2025.03.05-21.22.16,-94,-98
999,3139,124,2025.03.05-21.22.17,-98,-100
999,3139,124,2025.03.05-21.22.17,-98,-100
999,3139,124,2025.03.05-21.22.17,-98,-100
999,3139,124,2025.03.05-21.22.17,-98,-100
999,3139,124,2025.03.05-21.22.17,-98,-100
999,3139,124,2025.03.05-21.22.17,-98,-100
999,3139,124,2025.03.05-21.22.17,-98,-100
999,3139,124,2025.03.05-21.22.17,-98,-100
999,3139,124,2025.03.05-21.22.17,-98,-100
999,3139,124,2025.03.05-21.22.17,-98,-100
999,3139,124,2025.03.05-21.22.17,-98,-100
999,3139,124,2025.03.05-21.22.17,-98,-100
999,3139,124,2025.03.05-21.22.17,-98,-100
999,3139,124,2025.03.05-21.22.17,-98,-100
1000,3139,124,2025.03.05-21.22.17,-94,-98
1000,3139,124,2025.03.05-21.22.17,-94,-98
1000,3139,124,2025.03.05-21.22.17,-94,-98
1000,3139,124,2025.03.05-21.22.17,-94,-98
1000,3139,124,2025.03.05-21.22.17,-94,-98
1000,3139,124,2025.03.05-21.22.17,-94,-98
1000,3139,124,2025.03.05-21.22.17,-94,-98
1000,3139,124,2025.03.05-21.22.17,-94,-98
1000,3139,124,2025.03.05-21.22.17,-94,-98
1000,3139,124,2025.03.05-21.22.17,-94,-98
1000,3139,124,2025.03.05-21.22.17,-94,-98
1000,3139,124,2025.03.05-21.22.17,-94,-98
1000,3139,124,2025.03.05-21.22.17,-94,-98
998,3138,124,2025.03.05-21.22.17,-98,-95
998,3138,124,2025.03.05-21.22.17,-98,-95
998,3138,124,2025.03.05-21.22.17,-98,-95
998,3138,124,2025.03.05-21.22.17,-98,-95
998,3138,124,2025.03.05-21.22.17,-98,-95
998,3138,124,2025.03.05-21.22.17,-98,-95
998,3138,124,2025.03.05-21.22.17,-98,-95
998,3138,124,2025.03.05-21.22.17,-98,-95
998,3138,124,2025.03.05-21.22.17,-98,-95
998,3138,124,2025.03.05-21.22.17,-98,-95
998,3138,124,2025.03.05-21.22.17,-98,-95
998,3138,124,2025.03.05-21.22.17,-98,-95
998,3138,124,2025.03.05-21.22.17,-98,-95
998,3138,124,2025.03.05-21.22.17,-98,-95
998,3138,125,2025.03.05-21.22.18,-94,-98
998,3138,125,2025.03.05-21.22.18,-94,-98
998,3138,125,2025.03.05-21.22.18,-94,-98
998,3138,125,2025.03.05-21.22.18,-94,-98
998,3138,125,2025.03.05-21.22.18,-94,-98
998,3138,125,2025.03.05-21.22.18,-94,-98
998,3138,125,2025.03.05-21.22.18,-94,-98
998,3138,125,2025.03.05-21.22.18,-94,-98
998,3138,125,2025.03.05-21.22.18,-94,-98
998,3138,125,2025.03.05-21.22.18,-94,-98
998,3138,125,2025.03.05-21.22.18,-94,-98
998,3138,125,2025.03.05-21.22.18,-94,-98
998,3138,125,2025.03.05-21.22.18,-94,-98
999,3137,124,2025.03.05-21.22.18,-96,-100
999,3137,124,2025.03.05-21.22.18,-96,-100
999,3137,124,2025.03.05-21.22.18,-96,-100
999,3137,124,2025.03.05-21.22.18,-96,-100
999,3137,124,2025.03.05-21.22.18,-96,-100
999,3137,124,2025.03.05-21.22.18,-96,-100
999,3137,124,2025.03.05-21.22.18,-96,-100
999,3137,124,2025.03.05-21.22.18,-96,-100
999,3137,124,2025.03.05-21.22.18,-96,-100
999,3137,124,2025.03.05-21.22.18,-96,-100
999,3137,124,2025.03.05-21.22.18,-96,-100
999,3137,124,2025.03.05-21.22.18,-96,-100
999,3137,124,2025.03.05-21.22.18,-96,-100
999,3137,124,2025.03.05-21.22.18,-96,-100
1000,3137,125,2025.03.05-21.22.18,-98,-100
1000,3137,125,2025.03.05-21.22.18,-98,-100
1000,3137,125,2025.03.05-21.22.18,-98,-100
1000,3137,125,2025.03.05-21.22.18,-98,-100
1000,3137,125,2025.03.05-21.22.18,-98,-100
1000,3137,125,2025.03.05-21.22.18,-98,-100
1000,3137,125,2025.03.05-21.22.18,-98,-100
1000,3137,125,2025.03.05-21.22.18,-98,-100
1000,3137,125,2025.03.05-21.22.18,-98,-100
1000,3137,125,2025.03.05-21.22.18,-98,-100
1000,3137,125,2025.03.05-21.22.18,-98,-100
1000,3137,125,2025.03.05-21.22.18,-98,-100
1000,3137,125,2025.03.05-21.22.18,-98,-100
1000,3137,125,2025.03.05-21.22.19,-96,-100
1000,3137,125,2025.03.05-21.22.19,-96,-100
1000,3137,125,2025.03.05-21.22.19,-96,-100
1000,3137,125,2025.03.05-21.22.19,-96,-100
1000,3137,125,2025.03.05-21.22.19,-96,-100
1000,3137,125,2025.03.05-21.22.19,-96,-100
1000,3137,125,2025.03.05-21.22.19,-96,-100
1000,3137,125,2025.03.05-21.22.19,-96,-100
1000,3137,125,2025.03.05-21.22.19,-96,-100
1000,3137,125,2025.03.05-21.22.19,-96,-100
1000,3137,125,2025.03.05-21.22.19,-96,-100
1000,3137,125,2025.03.05-21.22.19,-96,-100
1000,3137,125,2025.03.05-21.22.19,-96,-100
1000,3138,125,2025.03.05-21.22.19,-98,-96
1000,3138,125,2025.03.05-21.22.19,-98,-96
1000,3138,125,2025.03.05-21.22.19,-98,-96
1000,3138,125,2025.03.05-21.22.19,-98,-96
1000,3138,125,2025.03.05-21.22.19,-98,-96
1000,3138,125,2025.03.05-21.22.19,-98,-96
1000,3138,125,2025.03.05-21.22.19,-98,-96
